player_id,season,entry,position,proj_games,proj_tpg,proj_targets,proj_receptions,proj_rec_yards,proj_rec_tds,proj_carries,proj_rush_yards,proj_rush_tds,proj_fumbles_lost,proj_catch_rate,proj_ypr,proj_td_per_target,p_rec_100,p_rec_150,p_rec_200,proj_bonus_points,proj_points_base,proj_points,entry_act,name,position_act,games,points,targets,receptions,rec_yards,rec_tds,carries,rush_yards,rush_tds,attempts,completions,pass_yards,pass_tds,interceptions,sacks,fumbles_lost,rec_bonus,rush_bonus,pass_bonus,total_bonus,g100,g150,g200,r100,r150,r200,p300,p350,p400,season_len,pts_1,ppg_w,gshare_w,gshare_1,age,evidence,present_1,gshare_max3,inj_missed_share_1,unexp_missed_share_1,inj_out_wks_1,missed_wks_1,games_1,tgt_1,rec_1,recyds_1,rectd_1,carries_1,rushyds_1,rushtd_1,att_1,passyds_1,passtd_1,ints_1,average_pick,n_train_seasons
00-0023310,2014,veteran,WR,9.008103014386624,4.643747096737831,41.831352220173194,26.491829407799965,350.71096444321284,1.9936739852232628,0.49668927190428014,2.7739341287403243,0.0007533321476796893,0.2633574883710738,0.6333008139054196,13.238457754070897,0.047659802502435296,0.07986814032629069,0.010498879703062984,0.00278721964580352,0.91153804386422,60.03425348857881,60.94579153244303,veteran,Lance Moore,WR,11.0,40.8,26.0,14.0,198.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,74.2,8.356,0.8629545454545454,0.8125,31.003422313483917,0.859375,1.0,0.9375,0.0625,0.125,1.0,3.0,13.0,54.0,37.0,457.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0023367,2014,veteran,WR,10.517009100806437,5.800907922565967,61.008201414566436,34.69720068374615,495.3241587625138,2.539062969015678,0.6922936191429943,3.7468369569647795,0.016112792666340612,0.22913065751532039,0.5687301031539963,14.275623076260084,0.04161838753058939,0.1129143996101537,0.018651505138365977,0.0042057442243216,1.5702225428036896,82.1284931688824,83.69871571168609,veteran,Nate Washington,WR,16.0,97.7,72.0,40.0,647.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,141.9,8.955937500000001,1.0,1.0,31.01163586584531,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,104.0,58.0,919.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0023438,2014,veteran,WR,0.06237040282942363,1.8216726928524871,0.11361845967657053,0.06408056172052175,0.8107971050825149,0.004809695646345622,0.00458590331260155,0.02561157333066031,6.9554721371137334e-06,0.0015991994375370525,0.5639978037278032,12.652777742784014,0.042331991298218935,0.00994059532395566,0.00039731428512492596,0.0002729473655361244,0.0006912175870185247,0.1413826565374007,0.1420738741244192,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,3.533333333333333,0.5625,0.0,31.526351813826146,0.253125,0.0,0.5625,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0023462,2014,veteran,WR,9.324133885725853,7.4348941795608985,69.32394875642969,42.74245493874267,540.9297686964098,2.919145403175027,0.5396665339335592,3.0139556082576187,0.0008185160663533929,0.27054798548717945,0.616561169775811,12.655561536454933,0.04210875830849553,0.16241315406986245,0.034822365883440246,0.006605850812147133,2.1245822707259934,92.74428744431202,94.86886971503802,veteran,Roddy White,WR,14.0,174.1,125.0,80.0,921.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,120.6,11.926829268292682,0.9065766550522648,0.8125,32.82956878850103,0.896875,1.0,1.0,0.125,0.0625,2.0,3.0,13.0,97.0,63.0,711.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0023496,2014,veteran,WR,10.274332964335452,8.751990795792288,89.92086753676917,46.96631378491151,723.0385028268273,4.193345025942456,0.7847204387088882,4.601634992837416,0.0005687225971008766,0.22384355143982876,0.5223071693086893,15.394831839221583,0.04663372519429678,0.2228603118709414,0.06144429907871322,0.010038890765751707,3.442975642579908,120.96296606277991,124.40594170535982,veteran,Vincent Jackson,WR,16.0,149.7,142.0,70.0,1002.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,0.0,4.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,210.4,13.537187500000002,1.0,1.0,31.630390143737166,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,160.0,78.0,1224.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0023921,2014,veteran,WR,10.14350596317423,4.480626853976373,45.44926521206793,25.431543026250125,323.1377386330159,1.9253719607830853,0.6170059993139596,3.30732096348929,0.0007792611958141945,0.27004450503419647,0.5595589479298646,12.70617902733928,0.0423631042614051,0.05491325443796246,0.005725318732779505,0.0018097460381498202,0.6808394703689162,56.37709579458059,57.057935264949506,veteran,Miles Austin,WR,12.0,92.3,72.0,47.0,568.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,36.4,7.078137651821862,0.8013663967611336,0.6875,30.171115674195757,0.7718750000000001,1.0,1.0,0.25,0.0625,4.0,5.0,11.0,49.0,24.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0023968,2014,veteran,WR,8.586372029089997,0.6991624362956999,6.003268786799814,3.701357650584744,45.34435897684923,0.2627463169920012,0.4180163421887455,2.334557767923803,0.0006340083562081501,0.1986478184821171,0.6165570428436274,12.25073696125682,0.043767208553069696,0.001925660260123931,3.225024400522694e-05,4.610042840674894e-05,0.01774147514264655,7.801556814894699,7.819298290037345,veteran,Micheal Spurlock,WR,1.0,1.3,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,1.3270742358078602,0.7218886462882096,0.6875,,0.7156250000000001,1.0,0.8125,0.0,0.3125,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0024240,2014,veteran,WR,9.235895009831246,4.776030991060699,44.11092079713689,22.468440314243228,318.54805095449973,1.8317149487149458,0.6371920231985413,3.7119223535791956,0.0007273976358533337,0.27466020673043645,0.5093623054838063,14.177577370716081,0.04152520318355805,0.0637537542336498,0.007278634579617837,0.002146750348820733,0.729314359441044,53.90555115257343,54.63486551201447,veteran,Santonio Holmes,WR,7.0,10.7,14.0,8.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,65.6,7.657142857142857,0.6744505494505494,0.625,30.496919917864478,0.56875,1.0,1.0,0.3125,0.0625,5.0,6.0,10.0,59.0,23.0,456.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0024267,2014,veteran,WR,8.841996859482322,6.289842729920492,55.614769664594704,34.50662260524205,419.3264524568979,2.5841975175689016,0.5170615048063751,2.887709954638691,0.0007842308580672245,0.20143733353634236,0.6204578893942546,12.152057222580694,0.046466029314763936,0.11431848731040616,0.019044087826707804,0.004269183351583601,1.3388815644870777,74.58174336726381,75.9206249317509,veteran,Greg Jennings,WR,16.0,139.7,92.0,59.0,742.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,140.9,10.252777777777778,0.8348214285714285,0.9375,30.94592744695414,0.7875,1.0,0.9375,0.0,0.0625,0.0,1.0,15.0,105.0,68.0,804.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0024272,2014,veteran,WR,10.065849221156268,0.8576109955425211,8.632582971536738,4.9294360046878,62.39092033448117,0.3627598806620058,0.7717102977853394,3.6995100409853037,0.0005316390342036816,0.28719426662495606,0.5710267739031394,12.656807041444212,0.04202217133134936,0.002547649967768597,4.943526833769839e-05,6.238446020313265e-05,0.02764657752008025,10.67912162481789,10.70676820233797,veteran,Devin Hester,WR,16.0,95.0,59.0,38.0,504.0,2.0,6.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4.0,1.6487261146496812,0.9820859872611465,1.0,31.824777549623544,0.9812500000000001,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0024297,2014,veteran,WR,1.571333001044759,1.5740901637873166,2.4734198209789606,1.4383823204704316,18.2958141203942,0.10191584185192347,0.13925701150034592,0.777729253918006,0.00021121209876509672,0.03977416126409482,0.5815358590848241,12.71971565557789,0.04120442513943547,0.008075413595322193,0.00028874665833245625,0.0002177214601641022,0.014053965439967054,3.1597594988423783,3.1738134642823455,veteran,Derek Hagan,WR,11.0,40.9,34.0,19.0,254.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,3.4848484848484853,0.6988636363636364,0.0,29.94387405886379,0.30937499999999996,0.0,0.75,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
00-0024318,2014,veteran,WR,4.189157876183406,0.9731473349509927,4.076667822896842,2.4345763279171226,30.571405134509323,0.18385286531970135,1.163768237764501,6.548367382998332,0.04042066491762873,0.09951419076712473,0.5971976216073291,12.557176698035335,0.04509880944605814,0.0034103612860213175,7.717253221104337e-05,8.551818231637795e-05,0.015487972057687621,6.075878215599059,6.091366187656747,veteran,Brad Smith,WR,8.0,7.6,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.9,2.843684210526316,0.756578947368421,0.3125,30.72142368240931,0.59375,1.0,0.9375,0.0,0.6875,0.0,11.0,5.0,2.0,2.0,27.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,,2
00-0024324,2014,veteran,WR,9.458698242663747,3.995324382627173,37.79056771682726,22.138519779716514,273.74345736942075,1.3441196626344198,0.5500044291810562,3.0716911827274065,0.0008341956255261253,0.30740885708124316,0.5858213072003876,12.365029825536332,0.03556759646232874,0.04579276715873392,0.0042851528267211815,0.0014730048513826343,0.5218033343169227,46.20568018047026,46.72748351478718,veteran,Jason Avant,WR,15.0,58.4,62.0,34.0,353.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,73.7,5.583164983164983,0.9299242424242425,0.9375,31.367556468172484,0.928125,1.0,1.0,0.0,0.0625,0.0,1.0,15.0,76.0,38.0,447.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
